bar,open,high,low,close,volume,gpu,cpu,diff
1282,83828.6,83891.3,83780.3,83853.9,7302.0,-117.3359375,-117.3359375,0.0
1283,83843.7,83866.5,83708.9,83713.4,5583.0,-126.0703125,-126.0703125,0.0
1284,83713.3,83713.3,83641.8,83693.4,6586.0,-133.078125,-133.078125,0.0
1285,83700.0,83852.0,83700.0,83848.3,8200.0,-124.6953125,-124.6953125,0.0
1286,83855.8,83905.9,83831.3,83862.8,3187.0,-115.5390625,-115.5390625,0.0
1287,83872.8,83872.9,83650.6,83650.6,4158.0,-123.984375,-123.984375,0.0
1288,83650.5,83652.1,83588.0,83647.7,5952.0,-129.4140625,-129.4140625,0.0
1289,83645.7,83645.7,83500.1,83538.1,5771.0,-140.9375,-140.9375,0.0
1290,83535.1,83580.0,83469.8,83503.7,7573.0,-151.1015625,-151.1015625,0.0
1291,83513.7,83580.8,83482.9,83560.0,4075.0,-152.859375,-152.859375,0.0
1292,83558.1,83583.9,83455.7,83472.6,4779.0,-159.4609375,-159.4609375,0.0
1293,83475.7,83697.7,83460.8,83697.7,7239.0,-144.859375,-144.859375,0.0
1294,83699.2,83728.7,83561.3,83568.8,3836.0,-142.0546875,-142.0546875,0.0
1295,83575.0,83868.0,83575.0,83768.7,8085.0,-122.2890625,-122.2890625,0.0
1296,83759.3,83801.6,83697.5,83736.2,8254.0,-108.0078125,-108.0078125,0.0
1297,83733.7,83895.9,83695.4,83895.1,5175.0,-82.90625,-82.90625,0.0
1298,83895.1,84172.5,83887.2,84172.5,15440.0,-40.171875,-40.171875,0.0
1299,84172.5,84198.5,84014.1,84014.1,18881.0,-18.8671875,-18.8671875,0.0
1300,83997.4,84091.5,83936.3,84091.5,5203.0,4.2109375,4.2109375,0.0
1301,84094.7,84191.0,84042.3,84116.6,5684.0,24.25,24.25,0.0
1302,84106.1,84192.9,84071.6,84071.6,3578.0,36.0859375,36.0859375,0.0
1303,84067.3,84262.1,84000.0,84188.2,5813.0,54.2421875,54.2421875,0.0
1304,84184.0,84268.3,84160.8,84247.8,6726.0,72.609375,72.609375,0.0
1305,84253.9,84347.9,84232.0,84289.8,12553.0,89.5234375,89.5234375,0.0
1306,84291.0,84482.7,84288.8,84477.0,6928.0,116.6796875,116.6796875,0.0
1307,84474.3,84572.8,84359.7,84463.5,12104.0,135.5546875,135.5546875,0.0
1308,84491.5,84593.8,84445.5,84593.8,5926.0,159.1953125,159.1953125,0.0
1309,84594.3,84657.3,84538.5,84556.0,6393.0,172.890625,172.890625,0.0
1310,84561.0,84644.8,84352.5,84355.3,17323.0,165.6328125,165.6328125,0.0
1311,84363.8,84549.6,84358.7,84520.5,3899.0,171.2421875,171.2421875,0.0
1312,84505.5,84545.4,84432.1,84432.1,5541.0,166.6328125,166.6328125,0.0
1313,84428.9,84500.3,84385.7,84385.7,5566.0,157.421875,157.421875,0.0
1314,84385.6,84501.2,84352.7,84491.3,7929.0,156.828125,156.828125,0.0
1315,84491.4,84517.3,84240.4,84367.0,27198.0,144.6640625,144.6640625,0.0
1316,84371.1,84579.1,84371.1,84566.3,16838.0,149.390625,149.390625,0.0
1317,84566.3,84657.5,84500.1,84637.2,28911.0,157.046875,157.046875,0.0
1318,84637.2,84641.0,84500.1,84533.7,4804.0,153.0,153.0,0.0
1319,84531.4,84644.5,84385.1,84562.9,35778.0,150.40625,150.40625,0.0
1320,84565.2,84628.1,84510.1,84607.1,9880.0,150.1875,150.1875,0.0
1321,84624.0,84749.9,84624.0,84645.2,13423.0,151.34375,151.34375,0.0
1322,84645.2,84691.3,84599.5,84624.6,6810.0,148.8828125,148.8828125,0.0
1323,84623.4,84623.4,84466.6,84474.4,7868.0,133.2734375,133.2734375,0.0
1324,84473.5,84506.1,84339.1,84506.1,8344.0,122.0546875,122.0546875,0.0
1325,84501.9,84535.7,84425.5,84470.1,5125.0,109.0,109.0,0.0
1326,84473.0,84624.4,84473.0,84570.9,5409.0,105.578125,105.578125,0.0
1327,84573.3,84586.9,84510.2,84570.1,5718.0,101.625,101.625,0.0
1328,84577.4,84577.4,84502.7,84553.3,5204.0,96.03125,96.03125,0.0
1329,84557.5,84573.1,84470.5,84474.8,3454.0,84.2890625,84.2890625,0.0
1330,84494.4,84595.0,84459.5,84595.0,3585.0,83.71875,83.71875,0.0
1331,84595.0,84641.1,84520.0,84520.0,5515.0,76.3359375,76.3359375,0.0
1332,84520.0,84540.0,84436.8,84531.9,2068.0,70.6328125,70.6328125,0.0
1333,84528.5,84623.9,84528.5,84593.7,5397.0,70.2890625,70.2890625,0.0
1334,84593.8,84623.9,84580.6,84607.0,2500.0,70.28125,70.28125,0.0
1335,84602.0,84632.5,84525.2,84525.2,4342.0,62.953125,62.953125,0.0
1336,84495.7,84515.5,84416.9,84435.8,6431.0,49.359375,49.359375,0.0
1337,84437.8,84583.7,84433.5,84583.7,3990.0,49.9453125,49.9453125,0.0
1338,84585.3,84629.4,84440.0,84440.0,3820.0,38.375,38.375,0.0
1339,84434.2,84550.9,84434.2,84512.1,3444.0,34.625,34.625,0.0
1340,84500.1,84700.0,84494.2,84683.0,7857.0,44.921875,44.921875,0.0
1341,84682.9,84757.3,84664.2,84722.2,6431.0,55.6015625,55.6015625,0.0
1342,84732.9,84821.9,84731.4,84813.0,6394.0,70.578125,70.578125,0.0
1343,84816.3,84884.7,84795.9,84873.6,6753.0,86.34375,86.34375,0.0
1344,84876.0,84882.6,84729.1,84737.6,5693.0,86.859375,86.859375,0.0
1345,84741.8,84950.0,84732.4,84931.7,23302.0,101.765625,101.765625,0.0
1346,84926.2,84950.0,84926.2,84930.6,3691.0,112.1953125,112.1953125,0.0
1347,84930.5,84976.9,84930.5,84946.3,2009.0,120.3359375,120.3359375,0.0
1348,84946.2,84959.3,84922.1,84943.4,2789.0,125.1171875,125.1171875,0.0
1349,84943.5,84987.6,84943.5,84951.5,3120.0,128.078125,128.078125,0.0
1350,84951.6,84976.7,84937.7,84976.7,4769.0,130.953125,130.953125,0.0
1351,84986.9,85033.2,84976.6,85021.0,3567.0,135.2421875,135.2421875,0.0
1352,85023.1,85095.1,84998.7,85054.4,7024.0,139.7265625,139.7265625,0.0
1353,85060.0,85060.0,84988.0,84991.1,5809.0,136.6015625,136.6015625,0.0
1354,84995.0,84995.0,84926.9,84981.1,6869.0,131.796875,131.796875,0.0
1355,84986.9,85125.0,84986.9,85079.5,4883.0,134.3828125,134.3828125,0.0
1356,85078.9,85287.3,85078.9,85214.9,12182.0,145.6796875,145.6796875,0.0
1357,85207.9,85207.9,85091.6,85125.2,5917.0,145.7109375,145.7109375,0.0
1358,85123.3,85191.3,85115.6,85191.3,3562.0,149.34375,149.34375,0.0
1359,85203.1,85266.4,85172.5,85266.3,7952.0,156.4765625,156.4765625,0.0
1360,85266.3,85335.9,85224.6,85314.8,4649.0,164.1484375,164.1484375,0.0
1361,85314.7,85327.6,85257.9,85290.8,5677.0,166.375,166.375,0.0
1362,85284.2,85385.0,85284.2,85349.3,4114.0,170.890625,170.890625,0.0
1363,85349.3,85349.4,85323.7,85337.2,2560.0,171.515625,171.515625,0.0
1364,85337.2,85337.2,85219.7,85247.9,5227.0,162.9296875,162.9296875,0.0
1365,85249.9,85259.9,85178.6,85204.9,5217.0,150.9140625,150.9140625,0.0
1366,85204.9,85235.3,85140.2,85140.2,4989.0,134.6171875,134.6171875,0.0
1367,85140.2,85235.6,85140.2,85232.7,4661.0,127.6953125,127.6953125,0.0
1368,85230.2,85332.6,85230.2,85308.8,3567.0,126.8828125,126.8828125,0.0
1369,85308.7,85325.6,85247.1,85272.4,7719.0,121.8984375,121.8984375,0.0
1370,85272.4,85299.3,85242.7,85271.8,3274.0,116.5625,116.5625,0.0
1371,85271.7,85385.0,85263.6,85385.0,9905.0,120.0859375,120.0859375,0.0
1372,85396.3,85402.3,85347.9,85376.7,7416.0,120.8125,120.8125,0.0
1373,85376.6,85376.6,85336.1,85336.1,2453.0,116.765625,116.765625,0.0
1374,85340.3,85340.3,85214.1,85227.1,3585.0,103.5625,103.5625,0.0
1375,85232.9,85265.0,85131.3,85150.6,4884.0,85.9453125,85.9453125,0.0
1376,85156.9,85264.9,85137.6,85233.7,4093.0,77.7890625,77.7890625,0.0
1377,85217.6,85250.2,85187.9,85187.9,3042.0,66.859375,66.859375,0.0
1378,85188.0,85219.6,85140.7,85146.9,5387.0,54.265625,54.265625,0.0
1379,85147.0,85168.0,85123.9,85168.0,3676.0,45.4609375,45.4609375,0.0
1380,85173.0,85201.1,85145.5,85175.5,2938.0,38.640625,38.640625,0.0
1381,85175.4,85308.7,85175.4,85271.4,3374.0,40.5078125,40.5078125,0.0
1382,85275.7,85346.8,85275.7,85335.1,4547.0,46.5859375,46.5859375,0.0
1383,85331.1,85396.9,85307.4,85363.7,5691.0,53.109375,53.109375,0.0
1384,85363.6,85363.6,85312.6,85317.6,2770.0,53.9296875,53.9296875,0.0
1385,85312.7,85317.4,85182.3,85182.4,4293.0,43.171875,43.171875,0.0
1386,85182.3,85314.3,85164.8,85314.3,6325.0,44.7734375,44.7734375,0.0
1387,85318.0,85318.0,85226.7,85286.0,4384.0,43.265625,43.265625,0.0
1388,85277.4,85298.6,85251.3,85282.4,2589.0,41.296875,41.296875,0.0
1389,85280.3,85297.1,85264.1,85288.1,4552.0,39.7421875,39.7421875,0.0
1390,85288.0,85288.0,85264.0,85276.2,3669.0,37.125,37.125,0.0
1391,85272.0,85272.0,85151.5,85151.5,3295.0,24.703125,24.703125,0.0
1392,85151.5,85151.5,85096.9,85118.3,5627.0,12.0390625,12.0390625,0.0
1393,85116.5,85162.1,85071.1,85146.1,12648.0,4.1953125,4.1953125,0.0
1394,85146.1,85163.0,85140.2,85155.3,2485.0,-1.2578125,-1.2578125,0.0
1395,85151.3,85174.3,85094.8,85128.9,11086.0,-7.625,-7.625,0.0
1396,85123.5,85173.4,85108.4,85152.5,4074.0,-10.6484375,-10.6484375,0.0
1397,85157.6,85200.0,85123.5,85194.5,3695.0,-9.546875,-9.546875,0.0
1398,85184.5,85184.5,85100.1,85108.0,4026.0,-15.46875,-15.46875,0.0
1399,85103.8,85173.6,85103.8,85126.0,5888.0,-18.5,-18.5,0.0
1400,85122.7,85122.7,85080.0,85080.0,5181.0,-24.3359375,-24.3359375,0.0
1401,85078.1,85119.0,85066.1,85083.9,5969.0,-28.3203125,-28.3203125,0.0
1402,85083.9,85083.9,85000.1,85000.1,7568.0,-37.796875,-37.796875,0.0
1403,85000.0,85000.0,84768.8,84771.3,17413.0,-63.046875,-63.046875,0.0
1404,84778.5,84901.1,84759.3,84759.4,18648.0,-83.0625,-83.0625,0.0
1405,84759.3,84817.5,84719.9,84794.5,17624.0,-94.9921875,-94.9921875,0.0
1406,84797.2,84886.7,84790.4,84886.7,5479.0,-95.90625,-95.90625,0.0
1407,84894.2,85004.6,84875.5,84946.0,4911.0,-90.796875,-90.796875,0.0
1408,84940.0,84940.0,84840.2,84886.5,2696.0,-90.5,-90.5,0.0
1409,84886.5,84920.4,84827.7,84827.7,2818.0,-93.9296875,-93.9296875,0.0
1410,84817.8,84817.8,84573.6,84573.6,10330.0,-115.8203125,-115.8203125,0.0
1411,84573.6,84623.7,84513.1,84548.0,4644.0,-133.6953125,-133.6953125,0.0
1412,84535.2,84575.2,84499.8,84537.8,6736.0,-146.984375,-146.984375,0.0
1413,84545.2,84545.2,84415.2,84437.1,3132.0,-163.7578125,-163.7578125,0.0
1414,84438.1,84441.4,84411.0,84431.5,8019.0,-175.484375,-175.484375,0.0
1415,84431.5,84431.5,84329.5,84329.7,4837.0,-190.78125,-190.78125,0.0
1416,84329.6,84573.8,84325.3,84543.5,4916.0,-183.546875,-183.546875,0.0
1417,84543.5,84674.9,84491.1,84563.8,7479.0,-174.1640625,-174.1640625,0.0
1418,84555.4,84580.1,84402.6,84417.6,5340.0,-176.4921875,-176.4921875,0.0
1419,84426.5,84583.1,84420.1,84491.6,5714.0,-170.3984375,-170.3984375,0.0
1420,84489.1,84580.6,84489.1,84493.1,3700.0,-163.5625,-163.5625,0.0
1421,84493.1,84512.0,84401.3,84492.6,2634.0,-156.3828125,-156.3828125,0.0
1422,84473.6,84607.2,84473.6,84543.7,9077.0,-144.8984375,-144.8984375,0.0
1423,84535.3,84594.5,84535.3,84573.6,3174.0,-131.859375,-131.859375,0.0
1424,84568.0,84662.5,84558.3,84662.4,4561.0,-113.0625,-113.0625,0.0
1425,84662.5,84971.1,84662.5,84875.6,23345.0,-80.046875,-80.046875,0.0
1426,84873.3,84873.3,84697.5,84697.5,6030.0,-67.46875,-67.46875,0.0
1427,84697.5,84697.5,84500.0,84500.0,5918.0,-72.59375,-72.59375,0.0
1428,84500.0,84565.7,84439.7,84562.1,4697.0,-70.8359375,-70.8359375,0.0
1429,84565.1,84598.8,84518.5,84570.2,2522.0,-68.0,-68.0,0.0
1430,84579.0,84671.3,84562.1,84588.8,5727.0,-63.5234375,-63.5234375,0.0
1431,84593.0,84593.0,84438.2,84500.6,5311.0,-66.328125,-66.328125,0.0
1432,84504.8,84504.8,84356.0,84382.9,4358.0,-77.15625,-77.15625,0.0
1433,84389.4,84476.9,84312.4,84476.9,7078.0,-77.2578125,-77.2578125,0.0
1434,84477.0,84488.0,84382.9,84434.7,5544.0,-79.828125,-79.828125,0.0
1435,84447.3,84447.3,84367.8,84444.3,4011.0,-80.1640625,-80.1640625,0.0
1436,84444.3,84482.8,84433.5,84462.5,3019.0,-78.0703125,-78.0703125,0.0
1437,84464.0,84523.8,84395.9,84404.6,4104.0,-80.15625,-80.15625,0.0
1438,84407.5,84426.2,84308.9,84344.0,3211.0,-85.703125,-85.703125,0.0
1439,84331.3,84382.0,84251.4,84285.8,8637.0,-93.71875,-93.71875,0.0
